GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_NOTA,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,IND_TERMIN,DES_DANO,COD_GRUPO_,COD_FENOME,COD_USUARI,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,NUM_ORDER,DES_IMAGEP,FEC_TERMIN,FEC_USUARI,NUM_POSX,NUM_POSY,IND_INC,Shape
SDE.Emergencias_2018.1502,"00092575","EL DIA LUNES 19 DE MARZO DEL AÑO 2018 SE REGISTRO LLUVIAS INTENSAS EN EL DISTRITO DE PACUCHA","2018-03-19 08:00:00","PRECIPITACIONES - LLUVIA"," ","JEFE DE DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS","METEOROLOGICOS, OCEANOGRAFICOS","02","09","CERRADO POR : COEN-17 POR : SE CIERRA LA EMERGENCIA A SOLICITUD DE COEP ANDAHUAYLAS","1","SE ORIGINO COLAPSO DE UNA VIVIENDA DEJANDO EN UN ESTADO INHABITABLE Y LA FAMILIA HA QUEDADO A LA INTERPERIE","03","004","CPDCANDAHUAYLAS03",2018-03-19T00:00:00,3,1,2,14,"APURIMAC","ANDAHUAYLAS","PACUCHA","03",17,"lluviaIntensa.bmp",2018-05-03T00:00:00,2018-03-19T00:00:00,-73.3445,-13.6092,89909,"POINT (-73.34449999999998 -13.60919999999999)"
SDE.Emergencias_2018.1503,"00092935","AFECTACION DE VIVIENDAS POR LLUVIAS INTENSAS EN LA COMUNIDAD DE MOLLOCCO DEL DISTRITO DE ANTABAMBA","2018-03-19 08:00:00","PRECIPITACIONES - LLUVIA"," ","CENTRO DE OPERACIONES  DE EMERGENCIA LOCAL ANTABAMBA","METEOROLOGICOS, OCEANOGRAFICOS","03","01"," ","0","EL DAÑO MAS RESALTANTE ES EL REMOJO DE LA PARED DE ADOBE Y HUMEDAD DENTRO LA VIVIENDA POR EL DETRIODO DEL TECHO DE PAJA EXITE BASTANTE HUMEDAD EN LA PARED Y PISO POR LO QUE CORRE RIESGO A COLAPSAR,","03","004","CPDCANTABAMBA03",2018-04-04T00:00:00,4,1,2,0,"APURIMAC","ANTABAMBA","ANTABAMBA","03",17,"lluviaIntensa.bmp",,2018-04-04T00:00:00,-72.85489,-14.42469,90273,"POINT (-72.85489000000001 -14.42469)"
SDE.Emergencias_2018.1605,"00092957","LLUVIAS INTENSAS OCASIONAN  INUNDACIONES EN CHUPURO","2018-03-24 02:00:00","INUNDACION"," ","ALCALEL  DEL DISTRITO DE CHUPURO","METEOROLOGICOS, OCEANOGRAFICOS","01","11"," ","0","COLAPSAMIENTO DE 05 VIVIENDAS Y 07 INHABITABLES Y PERDIDA DE BIENES MATERIALES QUE SE ENCONTRABAN EN EL INTERIOR DE DICHAS VIVIENDAS Y QUEDARON DAMNIFICADAS 43 PERSONAS, AFECTACIÓN DE CAMINOS  Y TERRENOS DE CULTIVO DE PAN LLEVAR.","03","003","CRDCJUNIN03",2018-04-04T00:00:00,4,1,5,0,"JUNIN","HUANCAYO","CHUPURO","12",16,"inundacion.bmp",,2018-04-04T00:00:00,-75.25452,-12.15964,90296,"POINT (-75.25452000000001 -12.15964000000002)"
SDE.Emergencias_2018.1606,"00092948","PRECIPITACIONES GRANIZO EN SAHUA SAHUA DISTRITO DE OMACHA","2018-03-24 06:00:00","PRECIPITACIONES - GRANIZO"," ","OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE OMACHA","METEOROLOGICOS, OCEANOGRAFICOS","10","06"," ","0","- 60 HAS DE PAPA Y 20 HAS DE CEBADA AFECTADA.
- 40 HAS DE PAPA Y 10 HAS DE CEBADA PERDIDO","03","001","CRDCCUSCO02",2018-04-04T00:00:00,4,1,2,0,"CUSCO","PARURO","OMACHA","08",14,"granizada.bmp",,2018-04-04T00:00:00,-71.70708,-14.24763,90287,"POINT (-71.70708000000002 -14.24763000000002)"
SDE.Emergencias_2018.1607,"00093031","INCENDIO  DE VIVIENDA EN VILLA AMPAY","2018-03-24 09:30:00","INCENDIO URBANO"," ","COMPAÑIA DE BOMBEROS N°68 DE ABANCAY","TECNOLOGICOS","01","01","CERRADO POR : COEN-17 POR : SE CIERRA LA EMERGENCIA A SOLICITUD DEL COEP ABANCAY","1","EL TECHO DE MADERA Y LAS CALAMINAS DE UNA HABITACION Y COCINA DE LA VIVIENDA QUEDARON  DESTRUIDOS, ASÍ MISMO SUS BIENES DE ABRIGO (ROPA), CAMA DE MADERA, COLCHON, FRAZADAS, UTENSILIOS DE COCINA, MESAS DE MADERA, COCINA A GAS Y ALIMENTOS  QUEDARON  DESTR","05","011","CPDCABANCAY03",2018-04-09T00:00:00,4,1,2,8,"APURIMAC","ABANCAY","ABANCAY","03",40,"incendiourbano.bmp",2018-04-23T00:00:00,2018-04-09T00:00:00,-72.8793,-13.63688,90371,"POINT (-72.8793 -13.63688000000002)"
SDE.Emergencias_2018.1608,"00092800","LLUVIAS INTENSAS CAUSAN DESLIZAMIENTO DE AGLOMERADO SOBRE VIVIENDA","2018-03-24 10:00:00","PRECIPITACIONES - LLUVIA"," ","EDGAR APOLINARIO MORALES – PLATAFORMA REGIONAL DE DEFENSA CIVIL - HUÁNUCO","METEOROLOGICOS, OCEANOGRAFICOS","01","09","CERRADO POR : COEN-17 POR : SE CIERRA LA EMERGENCIA A SOLICITUD DEL COER HUANUCO","1","DAÑOS A LA VIDA Y SALUD: UNA FAMILIA AFECTADA, DAÑOS MATERIALES: UNA VIVIENDA DE ADOBE AFECTADA","03","004","CRDCHUANUCO02",2018-03-27T00:00:00,3,1,2,3,"HUÁNUCO","HUANUCO","S.MARIA DEL VALLE","10",17,"lluviaIntensa.bmp",2018-04-30T00:00:00,2018-03-27T00:00:00,-76.16875,-9.88334,90138,"POINT (-76.16874999999999 -9.883339999999976)"
SDE.Emergencias_2018.1609,"00092794","EL DIA 24 DE MARZO DEL AÑO 2018 SE REGISTRO GRANIZADA EN EL DISTRITO DE SAN MIGUEL DE CHACCRAMPA","2018-03-24 12:30:00","PRECIPITACIONES - GRANIZO"," ","JEFE DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE CHACCRAMPA","METEOROLOGICOS, OCEANOGRAFICOS","02","14","CERRADO POR : COEN-17 POR : SE CIERRA LA EMEGENCIA A SOLICITUD DEL COEP ANDAHYALAS","1","HA AFECTADO 40 HECT. DE PAPA, 40 HECT. DE MAIZ, 2 HECT. DE QUINUA, 2 HECT. DE HABA, 2 HECT. DE TRIGO Y 2 HECT. DE CEBADA","03","001","CPDCANDAHUAYLAS03",2018-03-27T00:00:00,3,1,6,0,"APURIMAC","ANDAHUAYLAS","S.M.DE CHACCRAMPA","03",14,"granizada.bmp",2018-05-08T00:00:00,2018-03-27T00:00:00,-73.61131,-13.96032,90132,"POINT (-73.61131 -13.96032000000002)"
SDE.Emergencias_2018.1610,"00092750","FUERTES LLUVIAS AFECTAN VIAS E INTERRUMPEN EL  TRANSITO VEHICULAR Y PEATONAL","2018-03-24 15:00:00","PRECIPITACIONES - LLUVIA"," ","PLATAFORMA PROVINCIAL DE DEFENSA CIVIL","METEOROLOGICOS, OCEANOGRAFICOS","06","01","CERRADO POR : COEN-09 POR : LA EMERGENCIA FUE ATENDIDAD Y SE PROCEDE AL CIERRE A SOLICITUD DE LA MUNICIPALIDAD PROVINCIAL DE CUTERVO","1","SE REGISTRARON LA INTERRUPCION DE DOS VIAS DE COMUNICACION:
A CONSECUENCIA DE DESLIZAMIENTO DE LODO SE INTERRUMPIO LA VIA QUE UNE A LA CIUDAD DE CUTERVO CON EL DISTRITO DE SANTO DOMINGO DE LA CAPILLA, OBSTACULIZANDO EL PASO DE VEHICULOS POR UN LAPSO APR","03","004","CPDCCUTERVO02",2018-03-26T00:00:00,3,1,1,0,"CAJAMARCA","CUTERVO","CUTERVO","06",17,"lluviaIntensa.bmp",2018-03-27T00:00:00,2018-03-26T00:00:00,-78.76241,-6.36937,90088,"POINT (-78.76240999999999 -6.369370000000004)"
SDE.Emergencias_2018.1611,"00092814","LLUVIAS INTENSAS CAUSAN DERRUMBE EN LA CARRETERA HUANZA ACOBAMBA","2018-03-24 15:00:00","PRECIPITACIONES - LLUVIA"," ","LIVIAC GARCIA GABY EDITH","METEOROLOGICOS, OCEANOGRAFICOS","07","08"," ","0","DERRUMBES EN VARIOS TRAMOS DE LA CARRETERA DE HUANZA A ACOBAMBA AFECTANDO AL ANEXO DE ACOBAMBA YA QUE SE INTERRUMPE EL PASO DE VEHICULOS","03","004","CDDCHUANZA02",2018-03-27T00:00:00,3,1,1,0,"LIMA","HUAROCHIRI","HUANZA","15",17,"lluviaIntensa.bmp",,2018-03-27T00:00:00,-76.50291,-11.55145,90152,"POINT (-76.50290999999999 -11.55144999999999)"
SDE.Emergencias_2018.1282,"00092361","INUNDACIÓN POR DESBORDE DEL CANAL SAN ANTONIO REFERENCIA INTERSECCIÓN AV MIRAFLORES Y AV LIBERTAD","2018-03-09 09:30:00","INUNDACION"," ","PERSONAL DE SERENAZGO EDDY YECKLE SANCHEZ","METEOROLOGICOS, OCEANOGRAFICOS","05","13"," ","0","VIDA Y SALUD
05 afectados
INFRAESTRUCTURA
01 vivienda afectada
","03","003","CDDCSANTONIO-C02",2018-03-09T00:00:00,3,1,2,0,"LIMA","CAÑETE","SAN ANTONIO","15",16,"inundacion.bmp",,2018-03-09T00:00:00,-76.65234,-12.64282,89695,"POINT (-76.65233999999998 -12.64281999999997)"
SDE.Emergencias_2018.1283,"00092373","INCENDIO EN JR ROSALES VILLA JARDIN EN VILLA MARIA DEL TRIUNFO","2018-03-09 09:30:00","INCENDIO URBANO"," ","GEORGE CORNELIO ESPINOZA  . CEL :969544061","TECNOLOGICOS","01","43"," ","0","UNA VIVIENDA COMPLETAMENTE SINIESTRADA , EL INCENDIO QUEMO TODO LA PROPIEDAD","05","011","CDDCVMTRIUNFO02",2018-03-12T00:00:00,3,1,1,28,"LIMA","LIMA","V. M. DEL TRIUNFO","15",40,"incendiourbano.bmp",,2018-03-12T00:00:00,-76.95304,-12.1574,89707,"POINT (-76.95303999999999 -12.1574)"
SDE.Emergencias_2018.1284,"00093072","LLUVIAS INTENSAS EN EL DISTRITO DE COSPAN, AFECTAN CAMINOS Y CARRETERAS","2018-03-09 12:00:00","PRECIPITACIONES - LLUVIA"," ","PLATAFORMA DE DEFENSA CIVIL DEL DISTRITO DE COSPAN","METEOROLOGICOS, OCEANOGRAFICOS","01","04","CERRADO POR : COEN-09 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY N° 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","LLUVIAS INTENSAS OCURRIDAS CAUSARON DESLIZAMIENTOS DE TALUDES, HUAYCOS Y DERRUMBES EN DIVERSOS TRAMOS DE LA CARRETERA QUE UNE LA CAPITAL DEL DISTRITO DE COSPAN (771262E, 9178151N) CON EL CENTRO POBLADO DE SUNCHUBAMBA, TRAMO COMPRENDIDO ETRE EL CASERÍO D","03","004","CDDCCOSPAN03",2018-04-10T00:00:00,4,5,2,0,"CAJAMARCA","CAJAMARCA","COSPAN","06",17,"lluviaIntensa.bmp",2018-04-27T00:00:00,2018-04-10T00:00:00,-78.5446,-7.42828,90412,"POINT (-78.5446 -7.428279999999973)"
SDE.Emergencias_2018.1285,"00092364","INTENSAS LLUVIAS EN LA LOCALIDAD DE  YANAHUANCA","2018-03-09 12:00:00","PRECIPITACIONES - LLUVIA"," ","SECRETARIO TECNICO DE DEFENSA CIVIL","METEOROLOGICOS, OCEANOGRAFICOS","02","01"," ","0","EL CIELO RASO DE CEMENTO DEL TECHO AFECTOS LOS BIENES QUE SE ENCUENTRAN A SU PASO DE LA IGLESIA CATOLICA- YANAHUANCA","03","004","CDDCDACARRION02",2018-03-09T00:00:00,3,1,1,1,"PASCO","D. A.CARRION","YANAHUANCA","19",17,"lluviaIntensa.bmp",,2018-03-09T00:00:00,-76.51974,-10.49279,89698,"POINT (-76.51974000000001 -10.49279000000001)"
SDE.Emergencias_2018.1286,"00093670","FUERTES LLUVIAS AFECTARON LAS ESTRUCTURAS DEEL PUENTE RAMIS HUANCANE","2018-03-09 13:30:00","PRECIPITACIONES - LLUVIA"," ","SECRETARIO TECNICO DE LA PLATAFORMA PROVINCIAL DE DEFENSA CIVIL-HUANCANE","METEOROLOGICOS, OCEANOGRAFICOS","06","01"," ","0","LAS FUERTES LLUVIAS DAÑARON LAS ESTRUCTURAS DEL PUENTE RAMIS ADEMAS LAS LOSAS DE CONCRETO SE DAÑADOS POR LA LLUVIA Y EL PASO DE VEHICULOS PESADOS Y MEDIANOS (LA SOBRECARGA)","03","004","CPDCHUANCANE02",2018-05-21T00:00:00,5,0,0,0,"PUNO","HUANCANE","HUANCANE","21",17,"lluviaIntensa.bmp",,2018-05-21T00:00:00,-69.76152,-15.2019,91129,"POINT (-69.76152000000002 -15.20190000000002)"
SDE.Emergencias_2018.1287,"00093671","FUERTES LLUVIAS AFECTARON LAS ESTRUCTURAS DEEL PUENTE RAMIS HUANCANE","2018-03-09 13:30:00","PRECIPITACIONES - LLUVIA"," ","SECRETARIO TECNICO DE LA PLATAFORMA PROVINCIAL DE DEFENSA CIVIL-HUANCANE","METEOROLOGICOS, OCEANOGRAFICOS","06","01"," ","0","LAS FUERTES LLUVIAS DAÑARON LAS ESTRUCTURAS DEL PUENTE RAMIS ADEMAS LAS LOSAS DE CONCRETO SE DAÑADOS POR LA LLUVIA Y EL PASO DE VEHICULOS PESADOS Y MEDIANOS (LA SOBRECARGA)","03","004","CPDCHUANCANE02",2018-05-21T00:00:00,5,0,0,0,"PUNO","HUANCANE","HUANCANE","21",17,"lluviaIntensa.bmp",,2018-05-21T00:00:00,-69.76152,-15.2019,91130,"POINT (-69.76152000000002 -15.20190000000002)"
SDE.Emergencias_2018.1288,"00092635","LLUVIAS INTENSAS EN LA LOCALIDAD DE CHUQUIBAMBILLA","2018-03-09 16:00:00","PRECIPITACIONES - LLUVIA"," ","JEFE DE DEFENSA CIVIL DEL DISTRITO DE CHUQUIBAMBILLA","METEOROLOGICOS, OCEANOGRAFICOS","07","01"," ","0","01 VIVIENDA AFECTADA POR COLAPSO DE PARED, 02 PERSONAS DAMNIFICADAS, PERDIDA DE ENSERES, ALIMENTOS, VESTIDO, Y ANIMALES MENORES.","03","004","CRDCAPURIMAC04",2018-03-21T00:00:00,3,1,2,0,"APURIMAC","GRAU","CHUQUIBAMBILLA","03",17,"lluviaIntensa.bmp",,2018-03-21T00:00:00,-72.70869,-14.10441,89969,"POINT (-72.70868999999999 -14.10440999999997)"
SDE.Emergencias_2018.873,"00092297","DESBORDE DEL RÍO COATA TRAMO DEL SECTOR ISLA DEL FUNDO MOROGACHI PROVOCA INUNDACION","2018-02-16 02:00:00","INUNDACION"," ","CENTRO DE OPERACIONES DE EMERGENCIA SAN ROMÁN","METEOROLOGICOS, OCEANOGRAFICOS","11","01"," ","0","Vida y Salud:
- 18 familias afectadas
- 05 Ha.cultivos de pan llevar (papa y cebada)","03","003","CPDCSANROMAN03",2018-03-06T00:00:00,3,1,1,0,"PUNO","SAN ROMAN","JULIACA","21",16,"inundacion.bmp",,2018-03-06T00:00:00,-70.13582,-15.49396,89631,"POINT (-70.13582000000002 -15.49396000000002)"
SDE.Emergencias_2018.874,"00092169","INCENDIO URBANO EN VIVIENDA FAMILILAR UBICADA EN MZ E LT5 DEL AH 16 DE DICIEMBRE","2018-02-16 02:45:00","INCENDIO URBANO"," ","PERSONAL DE SERENAZGO DE LA MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE.","TECNOLOGICOS","18","01"," ","0","LA VIVIENDA CUENTA CON MUROS DE LADRILLO, CON COLUMNAS Y VIGAS DE CONCRETO, PERO NO CUENTA CON TECHOS, POR LO QUE SU COBERTURA HAN SIDO DE ESTERAS Y PLÁSTICO; EL INCENDIO HA OCASIONADO LOS DAÑOS REPORTADOS SON LOS ENSERES DE COMEDOR Y DORMITORIOS: MESA","05","011","CPDCSANTA04",2018-02-28T00:00:00,2,1,2,9,"ANCASH","SANTA","CHIMBOTE","02",40,"incendiourbano.bmp",,2018-02-28T00:00:00,-78.58431,-9.07593,89503,"POINT (-78.58431000000002 -9.075930000000028)"
SDE.Emergencias_2018.875,"00091901","SISMOS SUCESIVOS","2018-02-16 03:00:00","SISMOS"," ","OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA","GEODINAMICA INTERNA","08","01","CERRADO POR : COEN-06 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZO ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 LEY DEL SISTEMA NACIONAL DE GESTION","1","NO SE HAN REGISTRADO DAÑOS MATERIALES NI PERDIDAS HUMANAS QUE LAMENTAR, PERO SI SEGUN VERSIONES DE LOS PESCADORES DE LA ZONA EL OLEAJE ESTABA UN POCO MOVIDOP DE LO NORMAL.","01","002","CPDCSECHURA03",2018-02-16T00:00:00,2,1,1,0,"PIURA","SECHURA","SECHURA","20",2,"sismo.bmp",2018-05-08T00:00:00,2018-02-16T00:00:00,-81.07737,-5.79483,89235,"POINT (-81.07736999999997 -5.79482999999999)"
SDE.Emergencias_2018.876,"00091974","DERRUMBE EN LOS SECTORES DE HUIÑAYPOCO Y EL SECTOR DE COCALMAYO DISTRITO SANTA TERESA","2018-02-16 03:00:00","DERRUMBE"," ","JEFE DE DEFENSA CIVIL SANTA TERESA","GEODINAMICA EXTERNA","09","08","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZO ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 LEY DEL SISTEMA NACIONAL DE GESTION","1",".- 02 TRAMOS CARRETERA AFECTADA (75 ML DE PLATAFORMA AFECTADA), DERRUMBE.
.- 01 TRAMO DIQUE CON ROCAS AL VOLTEO (60 ML DIQUE COLAPSADO).","02","005","CDDCSTATERESA02",2018-02-21T00:00:00,2,2,2,0,"CUSCO","LA CONVENCION","SANTA TERESA","08",9,"derrumbecerro.bmp",2018-04-20T00:00:00,2018-02-21T00:00:00,-72.69054,-13.30986,89308,"POINT (-72.69054 -13.30986000000002)"
SDE.Emergencias_2018.877,"00092356","PRECIPITACIONES PLUVIALES INTENSAS EN EL DISTRITO DE UBINAS PROV GRAL SANCHEZ CERRO MOQUEGUA","2018-02-16 03:00:00","PRECIPITACIONES - LLUVIA"," ","PRESIDENTE DE LA COMUNIDAD DE UBINAS - OGRD UBINAS","METEOROLOGICOS, OCEANOGRAFICOS","02","10"," ","0","Afectación y daños en las viviendas, vías de la comunicación (carreteras, caminos) e infraestructura de riego (canales y bocatomas)","03","004","CRDCMOQUEGUA02",2018-03-09T00:00:00,3,7,18,3,"MOQUEGUA","GRAL. S. CERRO","UBINAS","18",17,"lluviaIntensa.bmp",,2018-03-09T00:00:00,-70.86136,-16.38752,89690,"POINT (-70.86135999999999 -16.38752)"
SDE.Emergencias_2018.878,"00091942","INTENSAS LLUVIAS EN OLLACHEA","2018-02-16 03:20:00","PRECIPITACIONES - LLUVIA"," ","SECRETARIO TECNICO DE DEFENSA CIVIL DE OLLACHEA","METEOROLOGICOS, OCEANOGRAFICOS","03","08","CERRADO POR : COEN-10 POR : LA EMERGENCIA FUE ATENDIDA CON BIENES DE AYUDA HUMANITARIA","1","afectando 02 vivienda de material rustico (afectando la infraestructura de las viviendas  quedando  viviendas inhabitables a consecuencia de las afuertes lluvias registradas en esa zona no habiendo daños a la vida y salud de las personas.","03","004","CPDCCARABAYA02",2018-02-19T00:00:00,2,1,2,10,"PUNO","CARABAYA","OLLACHEA","21",17,"lluviaIntensa.bmp",2018-05-19T00:00:00,2018-02-19T00:00:00,-70.64867,-13.6809,89276,"POINT (-70.64866999999998 -13.68090000000001)"
SDE.Emergencias_2018.1175,"00093073","LLUVIAS INTENSAS EN LA LOCALIDAD DE SAN JORGE, AFECTA CARRETERA","2018-03-03 15:00:00","PRECIPITACIONES - LLUVIA"," ","PLATAFORMA DE DEFENSA CIVIL DEL DISTRITO DE COSPAN","METEOROLOGICOS, OCEANOGRAFICOS","01","04","CERRADO POR : COEN-09 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY N° 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","LLUVIAS INTENSAS OCURRIDAS CAUSARON LA CRECIDA DEL RÍO CHICAMA, PRODUCIENDO LA PERDIDA, DE UN TRAMO DE PLATAFORMA DE LA CARRETERA QUE UNE EL CENTRO POBLADO DE SAN JORGE Y CASERIOS ALEDAÑOS CON LA REGIÓN DE LA COSTA","03","004","CDDCCOSPAN03",2018-04-10T00:00:00,4,1,1,0,"CAJAMARCA","CAJAMARCA","COSPAN","06",17,"lluviaIntensa.bmp",2018-04-27T00:00:00,2018-04-10T00:00:00,-78.5446,-7.42828,90413,"POINT (-78.5446 -7.428279999999973)"
SDE.Emergencias_2018.1176,"00092244","INCENDIO EN LA JUNTA VECINAL COMUNAL RURAL JUAN VELASCO ALVARADO","2018-03-03 15:00:00","INCENDIO URBANO"," ","LA OFICINA DE GESTION DE RIESGO DE LA MDI","TECNOLOGICOS","03","02","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE UCAYALI Y CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINICIAL DE PADRE ABAD Y LA MUNICIPALIDAD DISTRITAL DE IRAZOLA","1","PRODUCTO DEL INCENDIO LA VIVIENDA QUEDO TOTALMMENTE DESTRUIDA. 01 FAMILIA DAMNIFICADA, 05 PERSONAS 01 VIVIENDA INHABITABLE.","05","011","CDDCIRAZOLA02",2018-03-05T00:00:00,3,1,2,10,"UCAYALI","PADRE ABAD","IRAZOLA","25",40,"incendiourbano.bmp",2018-03-26T00:00:00,2018-03-05T00:00:00,-75.21537,-8.8305,89578,"POINT (-75.21537000000001 -8.830499999999972)"
SDE.Emergencias_2018.1177,"00092238","DESLIZAMIENTO DE TIERRA EN WILCUYPATA","2018-03-03 16:00:00","DESLIZAMIENTO"," ","SR. JOSE VALENTIN BOCANGEL HUAMANÑAHUI","GEODINAMICA EXTERNA","01","01"," ","0","HAY TRES VIVIENDAS QUE SE ENCUENTRAN AFECTADAS Y UNA VIVIENDA  DAMNIFICADA, Y CUYA FAMILIA PERDIO SUS BIENES Y ANIMALES MENORES ASI MISMO PERDIERON SUS BIENES, NO HUBO DAÑOS A LA VIDA Y SALUD","02","006","CPDCABANCAY03",2018-03-03T00:00:00,3,1,3,26,"APURIMAC","ABANCAY","ABANCAY","03",10,"deslizamiento.bmp",,2018-03-03T00:00:00,-72.8793,-13.63688,89572,"POINT (-72.8793 -13.63688000000002)"
SDE.Emergencias_2018.1178,"00092561","DESLIZAMIENTO DE TALUD A CONSECUENCIA DE LLVIAS INTENSAS EN WILCUYPATA","2018-03-03 16:00:00","DESLIZAMIENTO"," ","COEL PROVINCIAL DE ABANCAY","GEODINAMICA EXTERNA","01","09"," ","0","HAY TRES VIVIENDAS QUE SE ENCUENTRAN AFECTADAS Y UNA VIVIENDA DAMNIFICADA Y CUYA FAMILIA PERDIO SUS BIENES Y ANIMALES MENORES ASIMISMO PERDIERON SUS BIENES, NO HUBO DAÑO A LA VIDA Y SALUD","02","006","CDDCTAMBURCO02",2018-03-19T00:00:00,3,2,7,0,"APURIMAC","ABANCAY","TAMBURCO","03",10,"deslizamiento.bmp",,2018-03-19T00:00:00,-72.85086,-13.60645,89895,"POINT (-72.85086000000001 -13.60645)"
SDE.Emergencias_2018.1179,"00093108","FUERTES LLUVIAS PROVOCAN INUNDACION EN CATAC","2018-03-03 16:30:00","PRECIPITACIONES - LLUVIA"," ","CARLOS PAREDES ARANDA","METEOROLOGICOS, OCEANOGRAFICOS","17","02"," ","0","ESTAS AGUAS DE LAS PARTES ALTAS LLEGAN HASTA LAS VIVIENDAS QUE SON DE MATERIAL DE LA ZONA Y POR LA SOBRESATURACION DE LA HUMEDAD EN LOS CIMIENTOS DE DESPLOMA UNA VIVIENDA AFECTANDO SUS ENSERES DE LA FAMILIA","03","004","CRDCANCASH03",2018-04-11T00:00:00,4,1,3,19,"ANCASH","RECUAY","CATAC","02",17,"lluviaIntensa.bmp",,2018-04-11T00:00:00,-77.38565,-9.79774,90448,"POINT (-77.38565 -9.797739999999976)"
SDE.Emergencias_2018.1180,"00092569","INCENDIO URBANO","2018-03-03 16:30:00","INCENDIO URBANO"," ","SR. CARLOS ALBERTO PALACIOS SIMEÓN , JEFE DE OFICINA DE DEFENSA CIVIL","TECNOLOGICOS","08","10"," ","0","DAMNIFICADO 04 PERSONAS
INHABITABLE 01 VIVENDA RUSTICO
COLAPSADA 100 INSTALACION ELECTRICA","05","011","CDDCSTAMARIA02",2018-03-19T00:00:00,3,1,2,28,"LIMA","HUAURA","SANTA MARIA","15",40,"incendiourbano.bmp",,2018-03-19T00:00:00,-77.5931,-11.0972,89903,"POINT (-77.59309999999999 -11.09719999999999)"
SDE.Emergencias_2018.1181,"00092251","INTENSAS LLUVIAS AFECTARON UNA  VIVIENDA EN EL BARRIO RENZO MICHELI EN CHIQUIBAMBILLA","2018-03-03 17:00:00","PRECIPITACIONES - LLUVIA"," ","EL JEFE DE DEFENSA CIVIL DEL DISTRITO DE CHUQUIBAMBILLA","METEOROLOGICOS, OCEANOGRAFICOS","07","01"," ","0","01 FAMILIA  DE DAMNIFICADOS -  01 VIVIENDA DESTRUIDA","03","004","CPDCGRAU02",2018-03-05T00:00:00,3,1,2,0,"APURIMAC","GRAU","CHUQUIBAMBILLA","03",17,"lluviaIntensa.bmp",,2018-03-05T00:00:00,-72.70869,-14.10441,89585,"POINT (-72.70868999999999 -14.10440999999997)"
SDE.Emergencias_2018.973,"00091975","EMERGENCIA SUSCITADA POR LA PRESENCIA DE GRANIZADA Y PRECIPITACIONES PLUVIALES","2018-02-20 13:30:00","PRECIPITACIONES - GRANIZO"," ","OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE SAN PABLO","METEOROLOGICOS, OCEANOGRAFICOS","06","06","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","LA EMERGENCIA AFECTO CULTIVOS DE PAN LLEVAR QUE SON EL UNICO MEDIO DE VIDA DE LOS POBLADORES","03","001","CDDCSPABLO-C02",2018-02-21T00:00:00,2,1,3,0,"CUSCO","CANCHIS","SAN PABLO","08",14,"granizada.bmp",2018-05-08T00:00:00,2018-02-21T00:00:00,-71.32758,-14.20973,89309,"POINT (-71.32758000000001 -14.20972999999998)"
