GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,COD_GRUPO_,COD_FENOME,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,FEC_TERMIN,FEC_USUARI,X,Y,Shape;;;;;;;;
"SDE.Emergencias_2016.2075,""00077256"",""HELADAS Y BAJAS TEMPERATURAS QUE AFECTAN AL DISTRITO DE SANTA ROSA DE TAMBO Y SUS ANEXOS"",""2016-05-26 00:00:00"",""HELADA"",""COMITE DISTRITAL DE DEFENSA CIVIL DE TAMBO Y SUS AUTORIDADES"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""16"",""CERRADO POR : COEN-11 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DE HUANCAVELICA, SE PROCEDE AL CIERRE DE EMERGENCIA."",""03"",""002"",2016-06-26T00:00:00,6,5,4,10,""HUANCAVELICA"",""HUAYTARA"",""TAMBO"",""09"",2016-09-23T00:00:00,2016-06-26T00:00:00,-75.27777,-13.68952,""POINT (-75.27776999999998 -13.68952000000002)""";;;;;;;;
"SDE.Emergencias_2016.2076,""00077317"",""HELADAS AFECTAN ACTIVIDAD PECUARIA EN DISTRITO DE SUITUCANCHA"",""2016-05-26 02:00:00"",""HELADA"",""HIPOLITO ORIHUELA GARCÍA - AGENCIA AGRARIA YAULI"",""METEOROLOGICOS, OCEANOGRAFICOS"",""08"",""09"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL DE JUNIN."",""03"",""002"",2016-06-28T00:00:00,6,1,3,0,""JUNIN"",""YAULI"",""SUITUCANCHA"",""12"",2017-02-06T00:00:00,2016-06-28T00:00:00,-75.93906,-11.78784,""POINT (-75.93905999999998 -11.78784000000002)""";;;;;;;;
"SDE.Emergencias_2016.2077,""00076970"",""HELADAS EN STGO DE PUPUJA"",""2016-05-26 03:00:00"",""DESCENSO DE TEMPERATURA"",""JUAN MOISES YAPO CHAMBI - RESPONSABLE DE DEF. CIVIL DE STGO DE PUPUJA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""14"",""CERRADO POR : COEN-10 POR : SE ATENDIÓ LA EMERGENCIA A TRAVÉS DE LAS DECLARATORIAS DE ESTADO DE EMERGENCIA 055 Y 033"",""03"",""018"",2016-06-14T00:00:00,6,28,16,0,""PUNO"",""AZANGARO"",""SANTIAGO DE PUPUJA"",""21"",2016-10-04T00:00:00,2016-06-14T00:00:00,-70.27936,-15.05482,""POINT (-70.27936 -15.05482000000001)""";;;;;;;;
"SDE.Emergencias_2016.1592,""00076076"",""PRECIPITACIONES PLUVIALES Y FUERTES VIENTOS EN LAS LOCALIDADES DEL DISTRITO DE PAUCARBAMBA"",""2016-03-15 23:20:00"",""PRECIPITACIONES - LLUVIA"",""AUTORIDADES COMUNALES"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""07"",""CERRADO POR : COEN-24 POR : LA EMERGENCIA HA SIDO ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA."",""03"",""004"",2016-03-31T00:00:00,3,9,3,13,""HUANCAVELICA"",""CHURCAMPA"",""PAUCARBAMBA"",""09"",2016-04-05T00:00:00,2016-03-31T00:00:00,-74.53575,-12.55468,""POINT (-74.53575000000001 -12.55468000000002)""";;;;;;;;
"SDE.Emergencias_2016.1593,""00077639"",""INUNDACION EN ZONAS BAJAS Y PERIFERICA DEL DISTRITO DE PUNCHANA"",""2016-03-15 23:59:00"",""INUNDACION"",""OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE PUNCHANA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""08"",""CERRADO POR : COEN-04 POR : EL GORE ATENDIO LA EMERGENCIA, SE PROCEDE AL CIERRE."",""03"",""003"",2016-07-11T00:00:00,7,1,2,0,""LORETO"",""MAYNAS"",""PUNCHANA"",""16"",2016-07-20T00:00:00,2016-07-11T00:00:00,-73.24475,-3.72913,""POINT (-73.24475000000001 -3.729129999999998)""";;;;;;;;
"SDE.Emergencias_2016.1594,""00075948"",""SE PRESENTARON FUERTES HELADAS EN EL DISTRITO DE KELLUYO"",""2016-03-16 02:00:00"",""HELADA"",""FUNCIONARIO DE DEFENSA CIVIL SERGIO QUISPE GALINDO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""04"",""CERRADO POR : COEN-10 POR : LA EMERGENCIA ES ATENDIDA POR EL SECTOR CORRESPONDIENTE";;;;;;;;
",03"",""002"",2016-03-23T00:00:00,3,10,4,0,""PUNO"",""CHUCUITO"",""KELLUYO"",""21"",2016-04-13T00:00:00,2016-03-23T00:00:00,-69.25359,-16.72599,""POINT (-69.25358999999997 -16.72599000000002)""";;;;;;;;
"SDE.Emergencias_2016.1595,""00075789"",""INTENSAS LLUVIAS OCASIONA DESLIZAMIENTO DE TIERRAS PIEDRAS Y LODO A VIA DE CARRETERA OBTACULIZA VIA"",""2016-03-16 03:30:00"",""PRECIPITACIONES - LLUVIA"",""JEFE DE LA OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""02"",""CERRADO POR : COEN-10 POR : LA EMERGENCIA SE ATIENDE POR EL SECTOR CORRESPONDIENTE"",""03"",""004"",2016-03-17T00:00:00,3,1,5,0,""PASCO"",""D. A.CARRION"",""CHACAYAN"",""19"",2016-04-12T00:00:00,2016-03-17T00:00:00,-76.41076,-10.41602,""POINT (-76.41075999999998 -10.41602)""";;;;;;;;
"SDE.Emergencias_2016.1596,""00075992"",""DESLIZAMIENTO DE TIERRA POR LLUVIAS AFECTA VIVIENDAS EN LA LOCALIDAD DE TUPAC AMARU"",""2016-03-16 04:00:00"",""PRECIPITACIONES - LLUVIA"",""EL COE PROVINCIAL DE DEFENSA CIVIL DE ANDAHUAYLAS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""01"",""CERRADO POR : COE-OP2 POR : Se procede a cerrar la emergencia por falta de actualización por parte del usuario."",""03"",""004"",2016-03-29T00:00:00,3,2,2,0,""APURIMAC"",""ANDAHUAYLAS"",""ANDAHUAYLAS"",""03"",2016-04-21T00:00:00,2016-03-29T00:00:00,-73.3863,-13.6561,""POINT (-73.38630000000001 -13.65609999999998)""";;;;;;;;
"SDE.Emergencias_2016.1597,""00075807"",""INCENDIO DE GRAN MAGNITUD EN LA CIUDAD DE HUACHO"",""2016-03-16 12:00:00"",""INCENDIO URBANO"",""JUAN MUÑOZ JEFE DE DEFENSA CIVIL DE  HUARAL"",""TECNOLOGICOS"",""08"",""01"",""CERRADO POR : COEN-04 POR : EMERGENCIA ATENDIDA, SE PROCEDE AL CIERRE."",""05"",""011"",2016-03-17T00:00:00,3,1,5,13,""LIMA"",""HUAURA"",""HUACHO"",""15"",2016-05-19T00:00:00,2016-03-17T00:00:00,-77.60803,-11.10751,""POINT (-77.60802999999999 -11.10750999999999)""";;;;;;;;
"SDE.Emergencias_2016.1598,""00079265"",""DEBIDO A UN CORTOCIRCUITO GENERO INCENDIO EN UNA VIVIENDA DE ADOBE PERDIENDO TOTALMENTE SUS BIENES"",""2016-03-16 12:45:00"",""INCENDIO URBANO"",""SECRETARIA TECNICA DE DEFENSA CIVIN"",""TECNOLOGICOS"",""08"",""01"",""CERRADO POR : COE-OP2 POR : SE ATENDIO, LA EMERGENCIA."",""05"",""011"",2016-10-25T00:00:00,10,1,2,27,""CAJAMARCA"",""JAEN"",""JAEN"",""06"",2016-10-27T00:00:00,2016-10-25T00:00:00,-78.8322728,-5.74588016,""POINT (-78.83227279900001 -5.745880160000013)""";;;;;;;;
"SDE.Emergencias_2016.1599,""00075945"",""LLUVIAS INTENSAS Y GRANIZADA  AFECTA CULTIVOS EN LA LOCALIDAD DE CHALHUANI"",""2016-03-16 17:50:00"",""PRECIPITACIONES - LLUVIA"",""EL COE DISTRITAL DE DEFENSA CIVIL DE ANCO-HUALLO Y LA AGENCIA AGRARIA DE CHINCHEROS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""02"",""CERRADO POR : COE-OP2 POR : Emergencia se traslado a la dirección correspondiente, para su atención."",""03"",""004"",2016-03-23T00:00:00,3,2,4,0,""APURIMAC"",""CHINCHEROS"",""ANCO-HUALLO"",""03"",2016-03-29T00:00:00,2016-03-23T00:00:00,-73.68428,-13.54104,""POINT (-73.68428 -13.54104000000001)""";;;;;;;;
"SDE.Emergencias_2016.1600,""00076115"",""EROSION FLUVIAL EN LA LOCALIDAD DE PUCAPANGA  SARAYACU"",""2016-03-17 03:30:00"",""EROSION"",""TENIENTE GOBERNADOR Y AGENTE MUNICIPAL DE LA LOCALIDAD DE PUCAPANGA"",""GEODINAMICA EXTERNA"",""06"",""05"",""CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE AL EXCEDER EL TIEMPO DE ACTUALIZACION"",""02"",""010"",2016-04-04T00:00:00,4,1,6,0,""LORETO"",""UCAYALI"",""SARAYACU"",""16"",2016-06-27T00:00:00,2016-04-04T00:00:00,-74.97062,-6.03732,""POINT (-74.97062 -6.037320000000022)""";;;;;;;;
"SDE.Emergencias_2016.1427,""00075513"",""LLUVIAS INTENSAS REGISTRADAS EN EL DISTRITO DE VICHAYAL"",""2016-03-04 22:00:00"",""PRECIPITACIONES - LLUVIA"",""SECRETARIO TECNICO DE GESTION DE RIESGO DE VICHAYAL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""07"",""CERRADO POR : COEN-27 POR : EL GOBIERNO REGIONAL INFORMO QUE LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA"",""03"",""004"",2016-03-07T00:00:00,3,1,15,7,""PIURA"",""PAITA"",""VICHAYAL"",""20"",2016-04-15T00:00:00,2016-03-07T00:00:00,-81.10642,-4.87982,""POINT (-81.10642000000001 -4.879819999999995)""";;;;;;;;
"SDE.Emergencias_2016.1428,""00075765"",""INCENDIO DE VIVIENDA EN ANEXO CHAQUIL DIST TRITA PROV LUYA REG AMAZONAS"",""2016-03-04 22:00:00"",""INCENDIO URBANO"",""PLATAFORMA PROVINCIAL DE DEFENSA CIVIL DE LUYA"",""TECNOLOGICOS"",""05"",""23"",""CERRADO POR : COEN-12 POR : La emergencia ya fue atendida.";;;;;;;;
",05"",""011"",2016-03-16T00:00:00,3,1,2,12,""AMAZONAS"",""LUYA"",""TRITA"",""01"",2016-04-14T00:00:00,2016-03-16T00:00:00,-77.98394,-6.15052,""POINT (-77.98394000000002 -6.150519999999972)""";;;;;;;;
"SDE.Emergencias_2016.1429,""00076434"",""LLUVIAS INTENSAS EN EL DISTRITO DE VEINTISEIS DE OCTUBRE"",""2016-03-04 22:30:00"",""PRECIPITACIONES - LLUVIA"",""SECRETARIO TECNICO DE LA PLATAFORMA DE DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""15"",""CERRADO POR : COEN-27 POR : EL GOBIERNO REGIONAL INFORMO QUE LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA"",""03"",""004"",2016-04-28T00:00:00,4,1,5,11,""PIURA"",""PIURA"",""VEINTISEIS DE OCTUBRE"",""20"",2016-04-29T00:00:00,2016-04-28T00:00:00,-80.68631249,-5.17062297,""POINT (-80.68631248999998 -5.170622972999979)""";;;;;;;;
"SDE.Emergencias_2016.1430,""00075594"",""LLUVIAS INTENSAS"",""2016-03-04 23:00:00"",""PRECIPITACIONES - LLUVIA"",""SUB GERENCIA DE DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""03"",""CERRADO POR : COEN-17 POR : LA EMERGENCIA HA SIDO ATENDIDA."",""03"",""004"",2016-03-09T00:00:00,3,1,2,6,""TUMBES"",""TUMBES"",""LA CRUZ"",""24"",2016-04-27T00:00:00,2016-03-09T00:00:00,-80.5894,-3.63629,""POINT (-80.58940000000001 -3.636289999999974)""";;;;;;;;
"SDE.Emergencias_2016.1431,""00075686"",""LLUVIAS INTENSAS"",""2016-03-05 00:00:00"",""PRECIPITACIONES - LLUVIA"",""SECRETARIO TECNICO DE DEFENSA CIVIL - CASTILLA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""04"",""CERRADO POR : COEN-27 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR CADUCIDAD DE TIEMPO EN EL INGRESO DE INFORMACIÓN"",""03"",""004"",2016-03-13T00:00:00,3,1,4,0,""PIURA"",""PIURA"",""CASTILLA"",""20"",2016-05-27T00:00:00,2016-03-13T00:00:00,-80.6237,-5.21087,""POINT (-80.62369999999999 -5.21087)""";;;;;;;;
"SDE.Emergencias_2016.1432,""00075481"",""INCENDIO URBANO EN LA CIUDAD DE PUERTO MALDONADO"",""2016-03-05 02:00:00"",""INCENDIO URBANO"",""LEONARDO GUIA ESPITIA - MÓDULO DE OPERACIONES"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COEN-25 POR : SE CIERRA LA PRESENTE EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL."",""05"",""011"",2016-03-05T00:00:00,3,1,6,13,""MADRE DE DIOS"",""TAMBOPATA"",""TAMBOPATA"",""17"",2016-04-06T00:00:00,2016-03-05T00:00:00,-69.18762,-12.59742,""POINT (-69.18761999999998 -12.59742)""";;;;;;;;
"SDE.Emergencias_2016.1433,""00075482"",""COLAPSO DE CANALES DE EVACUACION"",""2016-03-05 05:00:00"",""PRECIPITACIONES - LLUVIA"",""JEFE DE LA OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE TAMBOPATA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""01"",""CERRADO POR : COEN-25 POR : SE CIERRA LA PRESENTE EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL."",""03"",""004"",2016-03-05T00:00:00,3,6,11,7,""MADRE DE DIOS"",""TAMBOPATA"",""TAMBOPATA"",""17"",2016-05-31T00:00:00,2016-03-05T00:00:00,-69.22627,-12.61648,""POINT (-69.22627 -12.61648000000002)""";;;;;;;;
"SDE.Emergencias_2016.1434,""00075510"",""PRECIPITACIONES DE LLUVIA"",""2016-03-05 13:30:00"",""PRECIPITACIONES - LLUVIA"",""SECRETARIO TECNICO DE LA PLATAFORMA DE DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""04"",""CERRADO POR : COEN-17 POR : SUPERÓ EL TIEMPO LIMITE PARA INGRESAR INFORMACIÓN."",""03"",""004"",2016-03-07T00:00:00,3,1,3,0,""CUSCO"",""CALCA"",""LARES"",""08"",2016-06-07T00:00:00,2016-03-07T00:00:00,-72.04758,-13.10506,""POINT (-72.04757999999998 -13.10505999999998)""";;;;;;;;
"SDE.Emergencias_2016.1435,""00075748"",""INTENSAS LLUVIAS CON GRANIZADAS AFECTAN VIVIENDAS RUSTICAS Y TERRENOS DE CULTIVO"",""2016-03-05 14:00:00"",""PRECIPITACIONES - GRANIZO"",""ALCALDE DISTRITAL, DEFENSA CIVIL Y AUTORIDADES LOCALES DE LOS CASERIOS AFECTADOS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""02"",""CERRADO POR : COEN-21 POR : SE PROCEDE A CIERRE DEBIDO A QUE EXCEDIÓ EL TIEMPO PARA INGRESO DE INFORMACIÓN."",""03"",""001"",2016-03-15T00:00:00,3,12,30,0,""LA LIBERTAD"",""OTUZCO"",""AGALLPAMPA"",""13"",2016-06-08T00:00:00,2016-03-15T00:00:00,-78.54828,-7.9855,""POINT (-78.54827999999998 -7.985500000000002)""";;;;;;;;
"SDE.Emergencias_2016.1970,""00076677"",""INCENDIO URBANO EN LA CALLE GARCIA SAENZ PRIMERA CUADRA"",""2016-05-13 19:45:00"",""INCENDIO URBANO"",""OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE MAYNAS"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE POR EXCEDER EL TIEMPO DE ACTUALIZACION."",""05"",""011"",2016-05-19T00:00:00,5,1,6,0,""LORETO"",""MAYNAS"",""IQUITOS"",""16"",2016-08-24T00:00:00,2016-05-19T00:00:00,-73.26218,-3.74993,""POINT (-73.26218 -3.749930000000006)""";;;;;;;;
"SDE.Emergencias_2016.1971,""00076833"",""HELADA POR BAJAS TEMPERATURAS EN EL DISTRITO DE MOSOCLLACTA"",""2016-05-14 01:00:00"",""HELADA"",""PRESIDENTES COMUNALES Y COEL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""04"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA DEL CODIGO SINPAD N° 00076833 A SOLICITUD DEL GOBIERNO REGIONAL DEL CUSCO"",""03"",""002"",2016-06-02T00:00:00,6,1,1,1,""CUSCO"",""ACOMAYO"",""MOSOC LLACTA"",""08"",2016-11-17T00:00:00,2016-06-02T00:00:00,-71.47334,-14.1205,""POINT (-71.47334000000001 -14.12049999999999)""";;;;;;;;
"SDE.Emergencias_2016.1972,""00076656"",""HELADAS AFECTA LA LOCALIDAD DE HUARQUIZA"",""2016-05-14 05:00:00"",""HELADA"",""EL COE DISTRITAL DE DEFENSA CIVIL DE  SAÑAYCA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""12"",""CERRADO POR : COE-OP2 POR : Emergencia fue derivada a la Dirección correspondiente, para su atención."",""03"",""002"",2016-05-18T00:00:00,5,1,4,0,""APURIMAC"",""AYMARAES"",""SAÑAYCA"",""03"",2016-05-18T00:00:00,2016-05-18T00:00:00,-73.33339,-14.24806,""POINT (-73.33339000000001 -14.24806000000001)""";;;;;;;;
"SDE.Emergencias_2016.1973,""00076629"",""VENTOS FUERTES DESTECHARON VIVIENDAS EN LA COMUNIDAD DE HUANCALUQUE"",""2016-05-14 13:00:00"",""VIENTOS FUERTES"",""TENIENTE GOBERNADOR DE LA COMUNIDAD DE HUANCALUQUE"",""METEOROLOGICOS, OCEANOGRAFICOS"",""12"",""01"",""CERRADO POR : COEN-10 POR : ATEMDIERON LA EMERGENCIA CON BIENES DE AYUDA HUMANITARIA"",""03"",""010"",2016-05-16T00:00:00,5,2,5,2,""PUNO"",""SANDIA"",""SANDIA"",""21"",2016-05-23T00:00:00,2016-05-16T00:00:00,-69.41964,-14.2663,""POINT (-69.41964000000002 -14.2663)""";;;;;;;;
"SDE.Emergencias_2016.1974,""00076633"",""INCENDIO URBANO EN CALLE BUENOS AIRES DE VILLA BECARADISTRITO DE VICE PROVINCIA DE SECHURA PIURA"",""2016-05-14 15:00:00"",""INCENDIO URBANO"",""SECRETARIA TECNICA DE DEFENSA CIVIL"",""TECNOLOGICOS"",""08"",""05"",""CERRADO POR : COEN-27 POR : EL GOBIERNO REGIONAL INFORMO QUE LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA"",""05"",""011"",2016-05-16T00:00:00,5,1,2,20,""PIURA"",""SECHURA"",""VICE"",""20"",2016-05-20T00:00:00,2016-05-16T00:00:00,-80.80846,-5.45243,""POINT (-80.80846000000003 -5.452429999999993)""";;;;;;;;
"SDE.Emergencias_2016.1975,""00076706"",""VIENTOS FUERTES AFECTAN LA LOCALIDAD DE SAÑAYCA"",""2016-05-15 05:00:00"",""VIENTOS FUERTES"",""EL COE DISTRITAL DE DEFENSA CIVIL DE  SAÑAYCA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""12"",""CERRADO POR : COE-OP2 POR : Se derivo a la Dirección correspondiente para su atención."",""03"",""010"",2016-05-23T00:00:00,5,1,3,0,""APURIMAC"",""AYMARAES"",""SAÑAYCA"",""03"",2016-06-21T00:00:00,2016-05-23T00:00:00,-73.34634,-14.20367,""POINT (-73.34634 -14.20366999999999)""";;;;;;;;
"SDE.Emergencias_2016.1976,""00076644"",""JR PACASMAYO 187 INTERIOR A1  INCENDIO"",""2016-05-15 11:00:00"",""INCENDIO URBANO"",""FELIPE CHANG LAU"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COEN-23 POR : EMERGENCIA ATENDIDA POR LAS REGION LIMA METROPOLITANA"",""05"",""011"",2016-05-18T00:00:00,5,1,2,3,""LIMA"",""LIMA"",""LIMA"",""15"",2016-05-19T00:00:00,2016-05-18T00:00:00,-77.0323,-12.04668,""POINT (-77.03230000000002 -12.04667999999998)""";;;;;;;;
"SDE.Emergencias_2016.1977,""00076965"",""LLUVIAS FUERTES AFECTAN VIAS DE COMUNICACION EN EL DISTRITO DE BELEN"",""2016-05-15 16:00:00"",""PRECIPITACIONES - GRANIZO"",""ARNULFO ROJAS CANCHO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""09"",""02"",""CERRADO POR : COEN-04 POR : EL GORE AYACUCHO ATENDIO LA EMERGENCIA, SE PROCEDE AL CIERRE.";;;;;;;;
",03"",""001"",2016-06-14T00:00:00,6,1,1,1,""AYACUCHO"",""SUCRE"",""BELEN"",""05"",2016-12-15T00:00:00,2016-06-14T00:00:00,-73.7598,-13.80972,""POINT (-73.75979999999998 -13.80972000000003)""";;;;;;;;
"SDE.Emergencias_2016.1978,""00076703"",""INCENDIO EN ASOC VIVIENDA CALIFORNIA CP SAN ANTONIO DISTRITO MOQUEGUA PROV MCAL NIETO MOQUEGUA"",""2016-05-15 19:40:00"",""INCENDIO URBANO"",""OFICINA PROVINCIAL DE DEFENSA CIVIL DE MARISCAL NIETO"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COEN-03 POR : A EMERGENCIA FUE ATENDIDA CON BIENES DE AYUDA HUMANITARIA, SE PROCEDE AL CIERRE.";;;;;;;;
",05"",""011"",2016-05-23T00:00:00,5,1,4,18,""MOQUEGUA"",""MARISCAL NIETO"",""MOQUEGUA"",""18"",2016-05-27T00:00:00,2016-05-23T00:00:00,-70.97658,-17.22681,""POINT (-70.97658000000001 -17.22681)""";;;;;;;;
"SDE.Emergencias_2016.1979,""00076640"",""INCENDIO DE UNA VIVIENDA EN SANTA ANA DE TUSI CENTRO POBLADO DE TACTAYOC"",""2016-05-15 21:00:00"",""INCENDIO URBANO"",""OFICINA DE DEFENSA CIVIL DEL DISTRITO DE SANTA ANA DE TUSI"",""TECNOLOGICOS"",""02"",""06"",""CERRADO POR : COEN-21 POR : SE PROCEDE A CIERRE DEBIDO A QUE EXCEDIÓ EL TIEMPO PARA INGRESO DE INFORMACIÓN."",""05"",""011"",2016-05-17T00:00:00,5,1,2,0,""PASCO"",""D. A.CARRION"",""STA. ANA DE TUSI"",""19"",2016-06-08T00:00:00,2016-05-17T00:00:00,-76.29144,-10.56018,""POINT (-76.29144000000002 -10.56018)""";;;;;;;;
"SDE.Emergencias_2016.2078,""00076776"",""DESCENSO DE TEMPERATURA HA CAUSADO INCREMENTO DE ENFERMEDADES RESPIRATORIAS"",""2016-05-26 04:00:00"",""DESCENSO DE TEMPERATURA"",""ING. JAINOR MIAURI AZA JEFE DE LA OFICINA DE DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""01"",""CERRADO POR : COEN-10 POR : SE ATENDIÓ LA EMERGENCIA A TRAVÉS DE LAS DECLARATORIAS DE ESTADO DE EMERGENCIA 055 Y 033";;;;;;;;
",03"",""018"",2016-05-26T00:00:00,5,39,34,0,""PUNO"",""AZANGARO"",""AZANGARO"",""21"",2016-10-04T00:00:00,2016-05-26T00:00:00,-70.19903,-14.91261,""POINT (-70.19902999999999 -14.91260999999997)""";;;;;;;;
"SDE.Emergencias_2016.2079,""00077715"",""BAJAS TEMPERATURAS EN EL DISTRITO DE TANTARA"",""2016-05-26 06:00:00"",""HELADA"",""AUTORIDADES DE LAS LOCALIDADES"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""12"",""CERRADO POR : COEN-11 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DE HUANCAVELICA, SE PROCEDE AL CIERRE DE EMERGENCIA."",""03"",""002"",2016-07-13T00:00:00,7,6,9,11,""HUANCAVELICA"",""CASTROVIRREYNA"",""TANTARA"",""09"",2016-09-23T00:00:00,2016-07-13T00:00:00,-75.64751,-13.07583,""POINT (-75.64751000000001 -13.07583)""";;;;;;;;
"SDE.Emergencias_2016.2080,""00077094"",""HELADAS AFECTAN EL DISTRITO DE TOTOS"",""2016-05-26 10:05:00"",""HELADA"",""ANIBAL GODOY FLORES"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""06"",""CERRADO POR : COEN-04 POR : EL GORE AYACUCHO ATENDIO LA EMERGENCIA, SE PROCEDE AL CIERRE.";;;;;;;;
",03"",""002"",2016-06-17T00:00:00,6,9,5,4,""AYACUCHO"",""CANGALLO"",""TOTOS"",""05"",2016-12-15T00:00:00,2016-06-17T00:00:00,-74.52532,-13.56746,""POINT (-74.52532000000002 -13.56745999999998)""";;;;;;;;
"SDE.Emergencias_2016.2081,""00076791"",""INCENDIO URBANO"",""2016-05-26 14:00:00"",""INCENDIO URBANO"",""JEFE DE LA DIVISIÓN  DE DEFENSA CIVIL DE LA MUNICIPALIDAD DITRITAL DE NUEVA"",""TECNOLOGICOS"",""08"",""04"",""CERRADO POR : COEN-17 POR : EXCEDIÓ EL TIEMPO PARA INGRESO DE INFORMACIÓN."",""05"",""011"",2016-05-27T00:00:00,5,1,2,0,""SAN MARTIN"",""RIOJA"",""NUEVA CAJAMARCA"",""22"",2016-06-09T00:00:00,2016-05-27T00:00:00,-77.39826,-5.80349,""POINT (-77.39825999999999 -5.803490000000011)""";;;;;;;;
"SDE.Emergencias_2016.2082,""00076846"",""GRANIZADAS AFECTAN CULTIVOS EN LA LOCALIDAD DE COTAHUACHO"",""2016-05-26 16:00:00"",""PRECIPITACIONES - GRANIZO"",""EL COE DISTRITAL DE DEFENSA CIVIL DE PACUCHA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""09"",""CERRADO POR : COEN-09 POR : Se cierra la emergencia por exceder el tiempo en añadir información."",""03"",""001"",2016-06-03T00:00:00,6,1,8,0,""APURIMAC"",""ANDAHUAYLAS"",""PACUCHA"",""03"",2016-09-12T00:00:00,2016-06-03T00:00:00,-73.28474,-13.58124,""POINT (-73.28474 -13.58123999999998)""";;;;;;;;
"SDE.Emergencias_2016.2083,""00076810"",""VIENTOS HURACANADOS EN EL ANEXO DE PUCAPAMPA DISTRITO SANTA ANA"",""2016-05-26 16:15:00"",""VIENTOS FUERTES"",""PROPIETARIOS DE LA VIVIENDA Y SECRETARIO TECNICO DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""11"",""CERRADO POR : COEN-11 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DE HUANCAVELICA, SE PROCEDE AL CIERRE DE EMERGENCIA."",""03"",""010"",2016-05-31T00:00:00,5,1,2,1,""HUANCAVELICA"",""CASTROVIRREYNA"",""SANTA ANA"",""09"",2016-06-09T00:00:00,2016-05-31T00:00:00,-75.0918,-13.03534,""POINT (-75.09179999999998 -13.03534000000002)""";;;;;;;;
"SDE.Emergencias_2016.2084,""00077749"",""INCENDIO URBANO"",""2016-05-26 16:20:00"",""INCENDIO URBANO"",""PLATAFORMA  REGIONAL DE DEFENSA CIVIL AMAZONAS"",""TECNOLOGICOS"",""05"",""22"",""CERRADO POR : COEN-12 POR : La emergencia ya fue atendida.";;;;;;;;
